probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.979316	535.558850	28.801000,,,,,
0.978248	535.608060	28.901000,,,,,
0.973716	535.973239	29.002000,,,,,
0.971077	536.108496	29.101000,,,,,
0.972700	536.005360	29.201000,,,,,
0.975924	535.750242	29.304000,,,,,
0.978298	535.555318	29.401000,,,,,
0.978580	535.596931	29.501000,,,,,
0.974852	535.744977	29.601000,,,,,
0.971293	536.139939	29.701000,,,,,
0.971354	536.046935	29.801000,,,,,
0.974229	535.764412	29.901000,,,,,
0.978464	535.584364	30.001000,,,,,
0.978702	535.543114	30.101000,,,,,
0.976530	535.629703	30.201000,,,,,
0.973359	535.977028	30.301000,,,,,
0.971091	536.163972	30.401000,,,,,
0.973139	535.958959	30.501000,,,,,
0.977860	535.616437	30.601000,,,,,
0.979866	535.484078	30.701000,,,,,
0.977245	535.568578	30.801000,,,,,
0.973550	535.929411	30.901000,,,,,
0.971588	536.079140	31.001000,,,,,
0.972597	535.915247	31.101000,,,,,
0.976516	535.737170	31.201000,,,,,
0.979759	535.509963	31.301000,,,,,
0.978917	535.468015	31.401000,,,,,
0.975222	535.818407	31.501000,,,,,
0.972337	536.005174	31.601000,,,,,
0.972212	535.952086	31.701000,,,,,
0.975500	535.762162	31.801000,,,,,
0.978392	535.544426	31.901000,,,,,
0.979416	535.406245	32.001000,,,,,
0.977093	535.670183	32.101000,,,,,
0.972724	535.972476	32.201000,,,,,
0.971258	536.056429	32.301000,,,,,
0.974101	535.910977	32.401000,,,,,
0.978008	535.614073	32.501000,,,,,
0.979190	535.381469	32.601000,,,,,
0.978587	535.532040	32.701000,,,,,
0.974718	535.793426	32.801000,,,,,
0.971472	535.981280	32.901000,,,,,
0.973330	535.928774	33.001000,,,,,
0.977140	535.669097	33.101000,,,,,
0.979634	535.418517	33.202000,,,,,
0.978802	535.531878	33.301000,,,,,
0.975843	535.688523	33.401000,,,,,
0.972466	535.918830	33.501000,,,,,
