probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.936887	348.535502	44.902000,,,,,
0.933589	348.746335	45.002000,,,,,
0.935182	348.637185	45.103000,,,,,
0.940265	348.305834	45.202000,,,,,
0.942543	348.163007	45.302000,,,,,
0.940766	348.225879	45.403000,,,,,
0.935731	348.569887	45.502000,,,,,
0.933070	348.720416	45.602000,,,,,
0.935955	348.553482	45.702000,,,,,
0.941388	348.168385	45.802000,,,,,
0.942839	348.049584	45.902000,,,,,
0.938701	348.416623	46.002000,,,,,
