probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.077670	588.248300	29.501000,,,,,
0.077357	588.254859	29.601000,,,,,
0.077279	588.295354	29.701000,,,,,
0.077136	588.321725	29.801000,,,,,
0.077178	588.289751	29.901000,,,,,
0.077255	588.300632	30.001000,,,,,
0.077715	588.258694	30.101000,,,,,
0.077810	588.232569	30.201000,,,,,
0.077157	588.249389	30.301000,,,,,
0.076522	588.329742	30.401000,,,,,
0.077232	588.297839	30.501000,,,,,
0.078175	588.205142	30.601000,,,,,
0.077369	588.265317	30.701000,,,,,
0.076535	588.331632	30.801000,,,,,
0.076783	588.287321	30.901000,,,,,
0.077382	588.236486	31.001000,,,,,
0.077027	588.283458	31.101000,,,,,
0.077199	588.248935	31.201000,,,,,
0.077630	588.269020	31.301000,,,,,
0.077353	588.294198	31.401000,,,,,
0.076961	588.332761	31.501000,,,,,
0.077061	588.295669	31.601000,,,,,
0.077847	588.234174	31.701000,,,,,
0.077641	588.224867	31.801000,,,,,
0.077270	588.280564	31.901000,,,,,
0.077330	588.275942	32.001000,,,,,
0.077217	588.302658	32.101000,,,,,
0.076876	588.367756	32.201000,,,,,
0.076978	588.310117	32.301000,,,,,
0.077528	588.241716	32.401000,,,,,
0.077449	588.229130	32.501000,,,,,
0.076646	588.276216	32.601000,,,,,
0.076715	588.274641	32.701000,,,,,
0.077770	588.231121	32.801000,,,,,
0.078105	588.265131	32.901000,,,,,
0.077227	588.321478	33.001000,,,,,
0.076650	588.334599	33.101000,,,,,
0.077215	588.273900	33.201000,,,,,
0.077748	588.233924	33.301000,,,,,
0.077460	588.281583	33.402000,,,,,
0.077756	588.228383	33.501000,,,,,
0.077238	588.303663	33.601000,,,,,
0.076998	588.333519	33.701000,,,,,
0.076656	588.335859	33.801000,,,,,
0.077634	588.273938	33.901000,,,,,
0.077763	588.241615	34.001000,,,,,
0.076825	588.282785	34.101000,,,,,
0.076736	588.262185	34.201000,,,,,
0.077335	588.265791	34.301000,,,,,
0.077487	588.275097	34.401000,,,,,
0.077305	588.303156	34.501000,,,,,
0.077323	588.295582	34.601000,,,,,
0.078001	588.224114	34.701000,,,,,
0.077435	588.230862	34.801000,,,,,
0.076939	588.268392	34.901000,,,,,
0.077140	588.295415	35.001000,,,,,
0.077444	588.293487	35.101000,,,,,
0.077487	588.273357	35.201000,,,,,
0.076795	588.359329	35.301000,,,,,
0.076858	588.295998	35.401000,,,,,
